Time,Channel A
-24.94497652,-0.09350394
-24.94447252,0.04675197
-24.94396852,-0.09350394
-24.94346452,0.00000000
-24.94296052,0.04675197
-24.94245652,-0.04675197
-24.94195252,0.00000000
-24.94144852,-0.04675197
-24.94094452,0.00000000
-24.94044052,0.04675197
-24.93993652,-0.09350394
-24.93943252,0.09350394
-24.93892852,-0.04675197
-24.93842452,0.00000000
-24.93792052,0.00000000
-24.93741652,0.04675197
-24.93691252,0.00000000
-24.93640852,0.04675197
-24.93590452,0.00000000
-24.93540052,0.00000000
-24.93489652,0.00000000
-24.93439252,0.04675197
-24.93388852,-0.04675197
-24.93338452,0.00000000
-24.93288052,0.09350394
-24.93237652,-0.09350394
-24.93187252,0.04675197
-24.93136852,0.09350394
-24.93086452,-0.04675197
-24.93036052,0.00000000
-24.92985652,-0.09350394
-24.92935252,0.09350394
-24.92884852,0.00000000
-24.92834452,-0.09350394
-24.92784052,0.09350394
-24.92733652,-0.04675197
-24.92683252,0.00000000
-24.92632852,0.09350394
-24.92582452,-0.09350394
-24.92532052,0.04675197
-24.92481652,0.04675197
-24.92431252,0.00000000
-24.92380852,0.09350394
-24.92330452,0.04675197
-24.92280052,0.04675197
-24.92229652,-0.04675197
-24.92179252,0.09350394
-24.92128852,0.00000000
-24.92078452,0.04675197
-24.92028052,0.04675197
-24.91977652,0.09350394
-24.91927252,0.04675197
-24.91876852,-0.04675197
-24.91826452,0.14025590
-24.91776052,0.04675197
-24.91725652,0.00000000
-24.91675252,0.09350394
-24.91624852,0.09350394
-24.91574452,0.00000000
-24.91524052,0.04675197
-24.91473652,0.00000000
-24.91423252,0.04675197
-24.91372852,0.14025590
-24.91322452,0.00000000
-24.91272052,0.09350394
-24.91221652,0.00000000
-24.91171252,0.00000000
-24.91120852,0.14025590
-24.91070452,0.00000000
-24.91020052,0.09350394
-24.90969652,0.04675197
-24.90919252,0.04675197
-24.90868852,0.04675197
-24.90818452,0.04675197
-24.90768052,0.04675197
-24.90717652,0.04675197
-24.90667252,0.00000000
-24.90616852,0.04675197
-24.90566452,0.14025590
-24.90516052,-0.04675197
-24.90465652,0.18700790
-24.90415252,0.00000000
-24.90364852,0.00000000
-24.90314452,0.09350394
-24.90264052,0.04675197
-24.90213652,0.04675197
-24.90163252,0.04675197
-24.90112852,0.04675197
-24.90062452,0.14025590
-24.90012052,0.04675197
-24.89961652,0.00000000
-24.89911252,0.14025590
-24.89860852,0.04675197
-24.89810452,0.04675197
-24.89760052,0.04675197
-24.89709652,0.09350394
-24.89659252,0.04675197
-24.89608852,0.09350394
-24.89558452,0.04675197
-24.89508052,-0.04675197
-24.89457652,0.00000000
-24.89407252,0.14025590
-24.89356852,0.00000000
-24.89306452,0.14025590
-24.89256052,0.00000000
-24.89205652,0.14025590
-24.89155252,-0.04675197
-24.89104852,0.09350394
-24.89054452,0.04675197
-24.89004052,0.04675197
-24.88953652,0.14025590
-24.88903252,0.00000000
-24.88852852,0.14025590
-24.88802452,0.04675197
-24.88752052,0.14025590
-24.88701652,0.00000000
-24.88651252,0.09350394
-24.88600852,0.09350394
-24.88550452,0.04675197
-24.88500052,0.04675197
-24.88449652,0.14025590
-24.88399252,0.00000000
-24.88348852,0.04675197
-24.88298452,0.00000000
-24.88248052,0.09350394
-24.88197652,0.04675197
-24.88147252,0.09350394
-24.88096852,0.04675197
-24.88046452,0.00000000
-24.87996052,0.04675197
-24.87945652,0.04675197
-24.87895252,0.09350394
-24.87844852,0.14025590
-24.87794452,-0.04675197
-24.87744052,0.04675197
-24.87693652,0.18700790
-24.87643252,-0.04675197
-24.87592852,0.04675197
-24.87542452,0.09350394
-24.87492052,0.09350394
-24.87441652,0.04675197
-24.87391252,0.00000000
-24.87340852,0.09350394
-24.87290452,0.04675197
-24.87240052,0.14025590
-24.87189652,0.09350394
-24.87139252,0.04675197
-24.87088852,0.14025590
-24.87038452,0.04675197
-24.86988052,0.04675197
-24.86937652,0.00000000
-24.86887252,0.14025590
-24.86836852,0.00000000
-24.86786452,0.00000000
-24.86736052,0.14025590
-24.86685652,0.04675197
-24.86635252,0.00000000
-24.86584852,0.04675197
-24.86534452,0.09350394
-24.86484052,0.04675197
-24.86433652,0.04675197
-24.86383252,0.14025590
-24.86332852,-0.04675197
-24.86282452,0.14025590
-24.86232052,0.04675197
-24.86181652,0.00000000
-24.86131252,0.00000000
-24.86080852,0.09350394
-24.86030452,0.09350394
-24.85980052,0.09350394
-24.85929652,0.00000000
-24.85879252,0.04675197
-24.85828852,0.04675197
-24.85778452,0.04675197
-24.85728052,0.09350394
-24.85677652,0.00000000
-24.85627252,0.00000000
-24.85576852,0.09350394
-24.85526452,0.04675197
-24.85476052,0.09350394
-24.85425652,0.04675197
-24.85375252,0.00000000
-24.85324852,0.09350394
-24.85274452,0.04675197
-24.85224052,0.14025590
-24.85173652,0.00000000
-24.85123252,0.00000000
-24.85072852,0.09350394
-24.85022452,0.00000000
-24.84972052,0.09350394
-24.84921652,-0.09350394
-24.84871252,0.09350394
-24.84820852,0.00000000
-24.84770452,0.04675197
-24.84720052,0.00000000
-24.84669652,0.00000000
-24.84619252,0.00000000
-24.84568852,0.14025590
-24.84518452,-0.09350394
-24.84468052,0.04675197
-24.84417652,0.00000000
-24.84367252,0.00000000
-24.84316852,0.09350394
-24.84266452,-0.09350394
-24.84216052,0.04675197
-24.84165652,0.04675197
-24.84115252,-0.04675197
-24.84064852,0.04675197
-24.84014451,-0.04675197
-24.83964051,0.00000000
-24.83913651,0.00000000
-24.83863251,0.09350394
-24.83812851,0.00000000
-24.83762451,-0.09350394
-24.83712051,0.09350394
-24.83661651,0.09350394
-24.83611251,-0.09350394
-24.83560851,0.00000000
-24.83510451,0.00000000
-24.83460051,0.00000000
-24.83409651,0.00000000
-24.83359251,0.00000000
-24.83308851,0.00000000
-24.83258451,0.00000000
-24.83208051,-0.14025590
-24.83157651,0.04675197
-24.83107251,-0.04675197
-24.83056851,-0.09350394
-24.83006451,0.00000000
-24.82956051,0.04675197
-24.82905651,-0.09350394
-24.82855251,-0.04675197
-24.82804851,-0.04675197
-24.82754451,0.09350394
-24.82704051,-0.04675197
-24.82653651,-0.09350394
-24.82603251,-0.04675197
-24.82552851,0.00000000
-24.82502451,-0.04675197
-24.82452051,-0.04675197
-24.82401651,0.00000000
-24.82351251,-0.04675197
-24.82300851,0.00000000
-24.82250451,-0.09350394
-24.82200051,-0.09350394
-24.82149651,-0.04675197
-24.82099251,-0.09350394
-24.82048851,-0.04675197
-24.81998451,0.00000000
-24.81948051,0.00000000
-24.81897651,-0.14025590
-24.81847251,-0.09350394
-24.81796851,0.00000000
-24.81746451,-0.09350394
-24.81696051,-0.09350394
-24.81645651,-0.09350394
-24.81595251,-0.04675197
-24.81544851,-0.04675197
-24.81494451,-0.18700790
-24.81444051,0.00000000
-24.81393651,-0.14025590
-24.81343251,-0.04675197
-24.81292851,-0.18700790
-24.81242451,0.00000000
-24.81192051,-0.04675197
-24.81141651,-0.09350394
-24.81091251,-0.04675197
-24.81040851,-0.04675197
-24.80990451,-0.09350394
-24.80940051,-0.09350394
-24.80889651,-0.04675197
-24.80839251,-0.04675197
-24.80788851,-0.18700790
-24.80738451,0.00000000
-24.80688051,-0.14025590
-24.80637651,0.00000000
-24.80587251,-0.14025590
-24.80536851,-0.14025590
-24.80486451,-0.04675197
-24.80436051,-0.04675197
-24.80385651,-0.18700790
-24.80335251,0.04675197
-24.80284851,-0.14025590
-24.80234451,-0.14025590
-24.80184051,-0.09350394
-24.80133651,-0.09350394
-24.80083251,-0.14025590
-24.80032851,-0.18700790
-24.79982451,-0.04675197
-24.79932051,-0.18700790
-24.79881651,-0.09350394
-24.79831251,-0.18700790
-24.79780851,-0.04675197
-24.79730451,-0.04675197
-24.79680051,-0.18700790
-24.79629651,-0.04675197
-24.79579251,-0.18700790
-24.79528851,-0.18700790
-24.79478451,0.00000000
-24.79428051,-0.23375980
-24.79377651,-0.18700790
-24.79327251,-0.09350394
-24.79276851,-0.09350394
-24.79226451,-0.18700790
-24.79176051,-0.14025590
-24.79125651,-0.14025590
-24.79075251,-0.23375980
-24.79024851,-0.09350394
-24.78974451,-0.18700790
-24.78924051,-0.14025590
-24.78873651,-0.14025590
-24.78823251,-0.18700790
-24.78772851,0.00000000
-24.78722451,-0.23375980
-24.78672051,-0.09350394
-24.78621651,-0.18700790
-24.78571251,-0.18700790
-24.78520851,-0.14025590
-24.78470451,-0.09350394
-24.78420051,-0.18700790
-24.78369651,-0.28051180
-24.78319251,0.00000000
-24.78268851,-0.23375980
-24.78218451,-0.14025590
-24.78168051,-0.14025590
-24.78117651,-0.14025590
-24.78067251,-0.14025590
-24.78016851,-0.14025590
-24.77966451,-0.23375980
-24.77916051,-0.09350394
-24.77865651,-0.28051180
-24.77815251,-0.09350394
-24.77764851,-0.23375980
-24.77714451,-0.09350394
-24.77664051,-0.23375980
-24.77613651,-0.23375980
-24.77563251,-0.14025590
-24.77512851,-0.23375980
-24.77462451,-0.14025590
-24.77412051,-0.28051180
-24.77361651,-0.18700790
-24.77311251,-0.14025590
-24.77260851,-0.23375980
-24.77210451,-0.23375980
-24.77160051,-0.14025590
-24.77109651,-0.18700790
-24.77059251,-0.23375980
-24.77008851,-0.14025590
-24.76958451,-0.28051180
-24.76908051,-0.14025590
-24.76857651,-0.32726380
-24.76807251,-0.14025590
-24.76756851,-0.14025590
-24.76706451,-0.18700790
-24.76656051,-0.32726380
-24.76605651,-0.14025590
-24.76555251,-0.18700790
-24.76504851,-0.28051180
-24.76454451,-0.18700790
-24.76404051,-0.23375980
-24.76353651,-0.18700790
-24.76303251,-0.18700790
-24.76252851,-0.28051180
-24.76202451,-0.18700790
-24.76152051,-0.18700790
-24.76101651,-0.23375980
-24.76051251,-0.18700790
-24.76000851,-0.23375980
-24.75950451,-0.23375980
-24.75900051,-0.18700790
-24.75849651,-0.28051180
-24.75799251,-0.23375980
-24.75748851,-0.23375980
-24.75698451,-0.18700790
-24.75648051,-0.32726380
-24.75597651,-0.14025590
-24.75547251,-0.28051180
-24.75496851,-0.32726380
-24.75446451,-0.09350394
-24.75396051,-0.32726380
-24.75345651,-0.28051180
-24.75295251,-0.14025590
-24.75244851,-0.28051180
-24.75194451,-0.28051180
-24.75144051,-0.23375980
-24.75093651,-0.18700790
-24.75043251,-0.37401570
-24.74992851,-0.18700790
-24.74942451,-0.18700790
-24.74892051,-0.32726380
-24.74841651,-0.14025590
-24.74791251,-0.28051180
-24.74740851,-0.18700790
-24.74690451,-0.28051180
-24.74640051,-0.23375980
-24.74589651,-0.18700790
-24.74539251,-0.32726380
-24.74488851,-0.28051180
-24.74438451,-0.23375980
-24.74388051,-0.18700790
-24.74337651,-0.32726380
-24.74287251,-0.18700790
-24.74236851,-0.32726380
-24.74186451,-0.14025590
-24.74136051,-0.18700790
-24.74085651,-0.37401570
-24.74035251,-0.23375980
-24.73984851,-0.28051180
-24.73934451,-0.18700790
-24.73884051,-0.37401570
-24.73833651,-0.18700790
-24.73783251,-0.23375980
-24.73732851,-0.23375980
-24.73682451,-0.23375980
-24.73632051,-0.32726380
-24.73581651,-0.28051180
-24.73531251,-0.18700790
-24.73480851,-0.23375980
-24.73430451,-0.32726380
-24.73380051,-0.23375980
-24.73329651,-0.18700790
-24.73279251,-0.32726380
-24.73228851,-0.23375980
-24.73178451,-0.28051180
-24.73128051,-0.28051180
-24.73077651,-0.23375980
-24.73027251,-0.28051180
-24.72976851,-0.28051180
-24.72926451,-0.23375980
-24.72876051,-0.23375980
-24.72825651,-0.28051180
-24.72775251,-0.28051180
-24.72724851,-0.18700790
-24.72674451,-0.28051180
-24.72624051,-0.32726380
-24.72573651,-0.23375980
-24.72523251,-0.23375980
-24.72472851,-0.18700790
-24.72422451,-0.28051180
-24.72372051,-0.32726380
-24.72321651,-0.23375980
-24.72271251,-0.23375980
-24.72220851,-0.28051180
-24.72170451,-0.32726380
-24.72120051,-0.28051180
-24.72069651,-0.28051180
-24.72019251,-0.23375980
-24.71968851,-0.32726380
-24.71918451,-0.32726380
-24.71868051,-0.23375980
-24.71817651,-0.28051180
-24.71767251,-0.28051180
-24.71716851,-0.28051180
-24.71666451,-0.28051180
-24.71616051,-0.28051180
-24.71565651,-0.14025590
-24.71515251,-0.37401570
-24.71464851,-0.18700790
-24.71414451,-0.32726380
-24.71364051,-0.18700790
-24.71313651,-0.37401570
-24.71263251,-0.18700790
-24.71212851,-0.18700790
-24.71162451,-0.28051180
-24.71112051,-0.28051180
-24.71061651,-0.23375980
-24.71011251,-0.32726380
-24.70960851,-0.28051180
-24.70910451,-0.14025590
-24.70860051,-0.37401570
-24.70809651,-0.18700790
-24.70759251,-0.28051180
-24.70708851,-0.32726380
-24.70658451,-0.23375980
-24.70608051,-0.28051180
-24.70557651,-0.23375980
-24.70507251,-0.32726380
-24.70456851,-0.32726380
-24.70406451,-0.14025590
-24.70356051,-0.28051180
-24.70305651,-0.37401570
-24.70255251,-0.18700790
-24.70204851,-0.28051180
-24.70154451,-0.28051180
-24.70104051,-0.23375980
-24.70053651,-0.23375980
-24.70003251,-0.32726380
-24.69952851,-0.23375980
-24.69902451,-0.37401570
-24.69852051,-0.14025590
-24.69801651,-0.28051180
-24.69751251,-0.23375980
-24.69700851,-0.18700790
-24.69650451,-0.23375980
-24.69600051,-0.32726380
-24.69549651,-0.23375980
-24.69499251,-0.23375980
-24.69448851,-0.23375980
-24.69398451,-0.32726380
-24.69348051,-0.18700790
-24.69297651,-0.28051180
-24.69247251,-0.23375980
-24.69196851,-0.14025590
-24.69146451,-0.32726380
-24.69096051,-0.23375980
-24.69045651,-0.23375980
-24.68995251,-0.28051180
-24.68944851,-0.28051180
-24.68894451,-0.14025590
-24.68844051,-0.28051180
-24.68793651,-0.23375980
-24.68743251,-0.23375980
-24.68692851,-0.23375980
-24.68642451,-0.23375980
-24.68592051,-0.18700790
-24.68541651,-0.28051180
-24.68491251,-0.09350394
-24.68440851,-0.28051180
-24.68390451,-0.14025590
-24.68340051,-0.28051180
-24.68289651,-0.23375980
-24.68239251,-0.18700790
-24.68188851,-0.23375980
-24.68138451,-0.18700790
-24.68088051,-0.28051180
-24.68037651,-0.18700790
-24.67987251,-0.18700790
-24.67936851,-0.28051180
-24.67886451,-0.18700790
-24.67836051,-0.18700790
-24.67785651,-0.28051180
-24.67735251,-0.18700790
-24.67684851,-0.28051180
-24.67634451,-0.23375980
-24.67584051,-0.23375980
-24.67533651,-0.14025590
-24.67483251,-0.14025590
-24.67432851,-0.28051180
-24.67382451,-0.14025590
-24.67332051,-0.18700790
-24.67281651,-0.18700790
-24.67231251,-0.23375980
-24.67180851,-0.18700790
-24.67130451,-0.18700790
-24.67080051,-0.09350394
-24.67029651,-0.28051180
-24.66979251,-0.14025590
-24.66928851,-0.18700790
-24.66878451,-0.18700790
-24.66828051,-0.18700790
-24.66777651,-0.14025590
-24.66727251,-0.23375980
-24.66676851,-0.28051180
-24.66626451,-0.18700790
-24.66576051,-0.18700790
-24.66525651,-0.18700790
-24.66475251,-0.14025590
-24.66424851,-0.23375980
-24.66374451,-0.18700790
-24.66324051,-0.14025590
-24.66273651,-0.18700790
-24.66223251,-0.14025590
-24.66172851,-0.23375980
-24.66122451,-0.14025590
-24.66072051,-0.14025590
-24.66021651,-0.23375980
-24.65971251,-0.18700790
-24.65920851,-0.18700790
-24.65870451,-0.14025590
-24.65820051,-0.28051180
-24.65769651,-0.14025590
-24.65719251,-0.09350394
-24.65668851,-0.23375980
-24.65618451,-0.04675197
-24.65568051,-0.28051180
-24.65517651,-0.14025590
-24.65467251,-0.14025590
-24.65416851,-0.18700790
-24.65366451,-0.04675197
-24.65316051,-0.23375980
-24.65265651,-0.14025590
-24.65215251,-0.14025590
-24.65164851,-0.09350394
-24.65114451,-0.09350394
-24.65064051,-0.18700790
-24.65013651,-0.14025590
-24.64963251,-0.09350394
-24.64912851,-0.09350394
-24.64862451,-0.18700790
-24.64812051,-0.09350394
-24.64761651,-0.23375980
-24.64711251,-0.09350394
-24.64660851,-0.23375980
-24.64610451,0.00000000
-24.64560051,-0.18700790
-24.64509651,-0.18700790
-24.64459251,-0.14025590
-24.64408851,-0.04675197
-24.64358451,-0.14025590
-24.64308051,-0.09350394
-24.64257651,-0.14025590
-24.64207251,-0.09350394
-24.64156851,-0.09350394
-24.64106451,-0.14025590
-24.64056051,-0.04675197
-24.64005651,-0.09350394
-24.63955251,-0.14025590
-24.63904851,0.04675197
-24.63854451,-0.09350394
-24.63804051,-0.18700790
-24.63753651,-0.04675197
-24.63703251,-0.14025590
-24.63652851,-0.14025590
-24.63602451,-0.04675197
-24.63552051,-0.18700790
-24.63501651,0.00000000
-24.63451251,-0.14025590
-24.63400851,-0.09350394
-24.63350451,-0.04675197
-24.63300051,-0.09350394
-24.63249651,0.04675197
-24.63199251,-0.14025590
-24.63148851,-0.09350394
-24.63098451,-0.04675197
-24.63048051,-0.04675197
-24.62997651,-0.09350394
-24.62947251,-0.04675197
-24.62896851,-0.09350394
-24.62846451,0.00000000
-24.62796051,-0.09350394
-24.62745651,-0.09350394
-24.62695251,-0.04675197
-24.62644851,-0.04675197
-24.62594451,-0.14025590
-24.62544051,0.00000000
-24.62493651,-0.09350394
-24.62443251,0.00000000
-24.62392851,-0.09350394
-24.62342451,0.04675197
-24.62292051,-0.09350394
-24.62241651,-0.09350394
-24.62191251,0.00000000
-24.62140851,0.00000000
-24.62090451,-0.04675197
-24.62040051,0.00000000
-24.61989651,0.00000000
-24.61939251,-0.14025590
-24.61888851,-0.04675197
-24.61838451,0.00000000
-24.61788051,0.00000000
-24.61737651,-0.04675197
-24.61687251,-0.04675197
-24.61636851,0.04675197
-24.61586451,-0.09350394
-24.61536051,-0.09350394
-24.61485651,0.00000000
-24.61435251,0.00000000
-24.61384851,0.00000000
-24.61334451,0.00000000
-24.61284051,-0.09350394
-24.61233651,0.04675197
-24.61183251,-0.04675197
-24.61132851,0.00000000
-24.61082451,-0.04675197
-24.61032051,0.00000000
-24.60981651,0.04675197
-24.60931251,-0.04675197
-24.60880851,0.04675197
-24.60830451,0.00000000
-24.60780051,0.00000000
-24.60729651,0.09350394
-24.60679251,-0.09350394
-24.60628851,0.04675197
-24.60578451,-0.04675197
-24.60528051,0.04675197
-24.60477651,0.00000000
-24.60427251,0.04675197
-24.60376851,0.00000000
-24.60326451,0.00000000
-24.60276051,-0.09350394
-24.60225651,0.04675197
-24.60175251,0.04675197
-24.60124851,0.00000000
-24.60074451,0.09350394
-24.60024051,-0.04675197
-24.59973651,0.09350394
-24.59923251,0.00000000
-24.59872851,0.00000000
-24.59822451,0.09350394
-24.59772051,-0.04675197
-24.59721651,-0.04675197
-24.59671251,0.04675197
-24.59620851,0.04675197
-24.59570451,0.04675197
-24.59520051,0.04675197
-24.59469651,0.00000000
-24.59419251,0.00000000
-24.59368851,0.04675197
-24.59318451,0.04675197
-24.59268051,0.04675197
-24.59217651,0.04675197
-24.59167251,0.04675197
-24.59116851,0.04675197
-24.59066451,0.04675197
-24.59016051,0.04675197
-24.58965651,0.04675197
-24.58915251,0.00000000
-24.58864851,0.00000000
-24.58814451,0.09350394
-24.58764051,-0.09350394
-24.58713651,0.14025590
-24.58663251,0.00000000
-24.58612851,0.04675197
-24.58562451,0.00000000
-24.58512051,0.14025590
-24.58461651,0.00000000
-24.58411251,0.09350394
-24.58360851,0.00000000
-24.58310451,0.00000000
-24.58260051,0.14025590
-24.58209651,0.04675197
-24.58159251,0.04675197
-24.58108851,0.04675197
-24.58058451,0.04675197
-24.58008051,0.04675197
-24.57957651,0.04675197
-24.57907251,0.04675197
-24.57856851,0.04675197
-24.57806451,0.09350394
-24.57756051,0.04675197
-24.57705651,0.04675197
-24.57655251,0.04675197
-24.57604851,0.14025590
-24.57554451,0.00000000
-24.57504051,0.04675197
-24.57453651,0.14025590
-24.57403251,0.00000000
-24.57352851,0.09350394
-24.57302451,0.04675197
-24.57252051,0.00000000
-24.57201651,0.18700790
-24.57151251,0.09350394
-24.57100851,0.00000000
-24.57050451,0.09350394
-24.57000051,0.09350394
-24.56949651,0.09350394
-24.56899251,0.04675197
-24.56848851,0.14025590
-24.56798451,0.04675197
-24.56748051,0.04675197
-24.56697651,0.14025590
-24.56647251,0.00000000
-24.56596851,0.09350394
-24.56546451,0.09350394
-24.56496051,0.14025590
-24.56445651,-0.04675197
-24.56395251,0.18700790
-24.56344851,0.00000000
-24.56294451,0.09350394
-24.56244051,0.14025590
-24.56193651,0.09350394
-24.56143251,0.00000000
-24.56092851,0.14025590
-24.56042451,-0.04675197
-24.55992051,0.14025590
-24.55941651,0.18700790
-24.55891251,-0.04675197
-24.55840851,0.09350394
-24.55790451,0.14025590
-24.55740051,0.09350394
-24.55689651,0.04675197
-24.55639251,0.14025590
-24.55588851,0.09350394
-24.55538451,0.04675197
-24.55488051,0.14025590
-24.55437651,-0.04675197
-24.55387251,0.14025590
-24.55336851,0.09350394
-24.55286451,0.04675197
-24.55236051,0.04675197
-24.55185651,0.09350394
-24.55135251,0.09350394
-24.55084851,0.00000000
-24.55034451,0.09350394
-24.54984051,0.04675197
-24.54933651,0.09350394
-24.54883251,0.09350394
-24.54832851,0.09350394
-24.54782451,-0.04675197
-24.54732051,0.09350394
-24.54681651,0.09350394
-24.54631251,0.04675197
-24.54580851,0.04675197
-24.54530451,0.09350394
-24.54480051,0.00000000
-24.54429651,0.14025590
-24.54379251,0.04675197
-24.54328851,0.04675197
-24.54278451,0.04675197
-24.54228051,0.04675197
-24.54177651,0.14025590
-24.54127251,0.00000000
-24.54076851,0.04675197
-24.54026451,0.14025590
-24.53976051,0.14025590
-24.53925651,-0.04675197
-24.53875251,0.09350394
-24.53824851,0.04675197
-24.53774451,0.09350394
-24.53724051,0.00000000
-24.53673651,-0.04675197
-24.53623251,0.18700790
-24.53572851,-0.04675197
-24.53522451,0.14025590
-24.53472051,-0.04675197
-24.53421651,0.14025590
-24.53371251,0.04675197
-24.53320851,0.00000000
-24.53270451,0.09350394
-24.53220051,0.04675197
-24.53169651,0.04675197
-24.53119251,0.04675197
-24.53068851,0.09350394
-24.53018451,0.00000000
-24.52968051,0.00000000
-24.52917651,0.09350394
-24.52867251,0.04675197
-24.52816851,0.04675197
-24.52766451,0.00000000
-24.52716051,0.14025590
-24.52665651,0.00000000
-24.52615251,0.04675197
-24.52564851,0.00000000
-24.52514451,0.04675197
-24.52464051,0.14025590
-24.52413651,0.04675197
-24.52363251,-0.04675197
-24.52312851,0.00000000
-24.52262451,0.04675197
-24.52212051,0.04675197
-24.52161651,0.04675197
-24.52111251,0.00000000
-24.52060851,0.00000000
-24.52010451,0.04675197
-24.51960051,-0.04675197
-24.51909651,0.04675197
-24.51859251,0.00000000
-24.51808851,0.09350394
-24.51758451,0.04675197
-24.51708051,-0.04675197
-24.51657651,0.04675197
-24.51607251,0.00000000
-24.51556851,0.09350394
-24.51506451,0.00000000
-24.51456051,0.04675197
-24.51405651,0.00000000
-24.51355251,-0.04675197
-24.51304851,0.00000000
-24.51254451,0.04675197
-24.51204051,0.00000000
-24.51153651,-0.04675197
-24.51103251,0.00000000
-24.51052851,0.04675197
-24.51002451,-0.04675197
-24.50952051,-0.04675197
-24.50901651,0.04675197
-24.50851251,-0.04675197
-24.50800851,-0.09350394
-24.50750451,0.04675197
-24.50700051,-0.04675197
-24.50649651,0.00000000
-24.50599251,0.04675197
-24.50548851,-0.09350394
-24.50498451,-0.04675197
-24.50448051,0.04675197
-24.50397651,-0.14025590
-24.50347251,-0.04675197
-24.50296851,-0.04675197
-24.50246451,0.04675197
-24.50196051,-0.09350394
-24.50145651,-0.04675197
-24.50095251,-0.09350394
-24.50044851,0.14025590
-24.49994451,-0.14025590
-24.49944051,-0.14025590
-24.49893651,0.09350394
-24.49843251,-0.09350394
-24.49792851,0.00000000
-24.49742451,-0.09350394
-24.49692051,0.04675197
-24.49641651,-0.14025590
-24.49591251,0.09350394
-24.49540851,-0.09350394
-24.49490451,-0.04675197
-24.49440051,-0.04675197
-24.49389651,0.00000000
-24.49339251,-0.04675197
-24.49288851,0.00000000
-24.49238451,-0.04675197
-24.49188051,-0.09350394
-24.49137651,0.00000000
-24.49087251,-0.09350394
-24.49036851,0.04675197
-24.48986451,-0.14025590
-24.48936051,0.00000000
-24.48885651,-0.09350394
-24.48835251,-0.14025590
-24.48784851,0.00000000
-24.48734451,-0.09350394
-24.48684051,0.00000000
-24.48633651,-0.14025590
-24.48583251,-0.09350394
-24.48532851,0.00000000
-24.48482451,-0.18700790
-24.48432051,-0.04675197
-24.48381651,-0.09350394
-24.48331251,-0.04675197
-24.48280851,-0.14025590
-24.48230451,-0.14025590
