Time,Channel A
(ms),(V)

-2.21272799,-0.16787650
-2.21267199,-0.14917570
-2.21261599,-0.14917570
-2.21255999,-0.14917570
-2.21250399,-0.13053640
-2.21244799,-0.14917570
-2.21239199,-0.14917570
-2.21233599,-0.16787650
-2.21227999,-0.16787650
-2.21222399,-0.18651570
-2.21216799,-0.18651570
-2.21211199,-0.18651570
-2.21205599,-0.18651570
-2.21199999,-0.18651570
-2.21194399,-0.18651570
-2.21188799,-0.18651570
-2.21183199,-0.18651570
-2.21177599,-0.16787650
-2.21171999,-0.14917570
-2.21166399,-0.14917570
-2.21160799,-0.14917570
-2.21155199,-0.13053640
-2.21149599,-0.13053640
-2.21143999,-0.13053640
-2.21138399,-0.13053640
-2.21132799,-0.13053640
-2.21127199,-0.13053640
-2.21121599,-0.11189710
-2.21115999,-0.11189710
-2.21110399,-0.13053640
-2.21104799,-0.13053640
-2.21099199,-0.14917570
-2.21093599,-0.16787650
-2.21087999,-0.18651570
-2.21082399,-0.18651570
-2.21076799,-0.18651570
-2.21071199,-0.18651570
-2.21065599,-0.16787650
-2.21059999,-0.16787650
-2.21054399,-0.14917570
-2.21048799,-0.13053640
-2.21043199,-0.11189710
-2.21037599,-0.09325787
-2.21031999,-0.09325787
-2.21026399,-0.07455709
-2.21020799,-0.07455709
-2.21015199,-0.07455709
-2.21009599,-0.07455709
-2.21003999,-0.09325787
-2.20998399,-0.11189710
-2.20992799,-0.13053640
-2.20987199,-0.13053640
-2.20981599,-0.14917570
-2.20975999,-0.16787650
-2.20970399,-0.16787650
-2.20964799,-0.18651570
-2.20959199,-0.16787650
-2.20953599,-0.16787650
-2.20947999,-0.14917570
-2.20942399,-0.14917570
-2.20936799,-0.14917570
-2.20931199,-0.13053640
-2.20925599,-0.11189710
-2.20919999,-0.11189710
-2.20914399,-0.09325787
-2.20908799,-0.09325787
-2.20903199,-0.07455709
-2.20897599,-0.05591781
-2.20891999,-0.05591781
-2.20886399,-0.05591781
-2.20880799,-0.05591781
-2.20875199,-0.07455709
-2.20869599,-0.07455709
-2.20863999,-0.09325787
-2.20858399,-0.11189710
-2.20852799,-0.13053640
-2.20847199,-0.13053640
-2.20841599,-0.14917570
-2.20835999,-0.16787650
-2.20830399,-0.14917570
-2.20824799,-0.14917570
-2.20819199,-0.13053640
-2.20813599,-0.11189710
-2.20807999,-0.11189710
-2.20802399,-0.09325787
-2.20796799,-0.07455709
-2.20791199,-0.05591781
-2.20785599,-0.05591781
-2.20779999,-0.03727854
-2.20774399,-0.03727854
-2.20768799,-0.05591781
-2.20763199,-0.05591781
-2.20757599,-0.07455709
-2.20751999,-0.07455709
-2.20746399,-0.07455709
-2.20740799,-0.07455709
-2.20735199,-0.07455709
-2.20729599,-0.07455709
-2.20723999,-0.07455709
-2.20718399,-0.07455709
-2.20712799,-0.09325787
-2.20707199,-0.09325787
-2.20701599,-0.09325787
-2.20695999,-0.09325787
-2.20690399,-0.09325787
-2.20684799,-0.09325787
-2.20679199,-0.09325787
-2.20673599,-0.09325787
-2.20667999,-0.09325787
-2.20662399,-0.09325787
-2.20656799,-0.09325787
-2.20651199,-0.09325787
-2.20645599,-0.07455709
-2.20639999,-0.07455709
-2.20634399,-0.05591781
-2.20628799,-0.03727854
-2.20623199,-0.03727854
-2.20617599,-0.01863927
-2.20611999,-0.01863927
-2.20606399,-0.01863927
-2.20600799,-0.01863927
-2.20595199,-0.01863927
-2.20589599,-0.01863927
-2.20583999,-0.01863927
-2.20578399,-0.03727854
-2.20572799,-0.03727854
-2.20567199,-0.05591781
-2.20561599,-0.05591781
-2.20555999,-0.05591781
-2.20550399,-0.07455709
-2.20544799,-0.05591781
-2.20539199,-0.05591781
-2.20533599,-0.03727854
-2.20527999,-0.03727854
-2.20522399,-0.03727854
-2.20516799,-0.03727854
-2.20511199,-0.03727854
-2.20505599,-0.03727854
-2.20499999,-0.03727854
-2.20494399,-0.03727854
-2.20488799,-0.03727854
-2.20483199,-0.05591781
-2.20477599,-0.03727854
-2.20471999,-0.03727854
-2.20466399,-0.01863927
-2.20460799,-0.01863927
-2.20455199,0.00000000
-2.20449599,0.00000000
-2.20443999,0.00000000
-2.20438399,0.00000000
-2.20432799,0.01863927
-2.20427199,0.01863927
-2.20421599,0.00000000
-2.20415999,0.00000000
-2.20410399,-0.01863927
-2.20404799,-0.03727854
-2.20399199,-0.03727854
-2.20393599,-0.05591781
-2.20387999,-0.05591781
-2.20382399,-0.05591781
-2.20376799,-0.05591781
-2.20371199,-0.05591781
-2.20365599,-0.03727854
-2.20359999,-0.01863927
-2.20354399,0.00000000
-2.20348799,0.01863927
-2.20343199,0.03727854
-2.20337599,0.05591781
-2.20331999,0.05591781
-2.20326399,0.05591781
-2.20320799,0.05591781
-2.20315199,0.05591781
-2.20309599,0.03727854
-2.20303999,0.03727854
-2.20298399,0.01863927
-2.20292799,0.00000000
-2.20287199,-0.01863927
-2.20281599,-0.01863927
-2.20275999,-0.01863927
-2.20270399,-0.01863927
-2.20264799,-0.01863927
-2.20259199,-0.01863927
-2.20253599,-0.01863927
-2.20247999,0.00000000
-2.20242399,0.00000000
-2.20236799,0.01863927
-2.20231199,0.03727854
-2.20225599,0.03727854
-2.20219999,0.05591781
-2.20214399,0.05591781
-2.20208799,0.05591781
-2.20203199,0.05591781
-2.20197599,0.05591781
-2.20191999,0.03727854
-2.20186399,0.03727854
-2.20180799,0.03727854
-2.20175199,0.03727854
-2.20169599,0.01863927
-2.20163999,0.00000000
-2.20158399,0.00000000
-2.20152799,0.00000000
-2.20147199,0.00000000
-2.20141599,0.01863927
-2.20135999,0.01863927
-2.20130399,0.03727854
-2.20124799,0.03727854
-2.20119199,0.05591781
-2.20113599,0.05591781
-2.20107999,0.05591781
-2.20102399,0.05591781
-2.20096799,0.05591781
-2.20091199,0.05591781
-2.20085599,0.05591781
-2.20079999,0.05591781
-2.20074399,0.05591781
-2.20068799,0.05591781
-2.20063199,0.05591781
-2.20057599,0.05591781
-2.20051999,0.03727854
-2.20046399,0.03727854
-2.20040799,0.05591781
-2.20035199,0.05591781
-2.20029599,0.05591781
-2.20023999,0.05591781
-2.20018399,0.05591781
-2.20012799,0.05591781
-2.20007199,0.05591781
-2.20001599,0.07455709
-2.19995999,0.07455709
-2.19990399,0.09325787
-2.19984799,0.09325787
-2.19979199,0.09325787
-2.19973599,0.09325787
-2.19967999,0.09325787
-2.19962399,0.07455709
-2.19956799,0.07455709
-2.19951199,0.07455709
-2.19945599,0.07455709
-2.19939999,0.07455709
-2.19934399,0.07455709
-2.19928799,0.07455709
-2.19923199,0.05591781
-2.19917599,0.05591781
-2.19911999,0.05591781
-2.19906399,0.05591781
-2.19900799,0.07455709
-2.19895199,0.07455709
-2.19889599,0.09325787
-2.19883999,0.09325787
-2.19878399,0.09325787
-2.19872799,0.09325787
-2.19867199,0.09325787
-2.19861599,0.09325787
-2.19855999,0.09325787
-2.19850399,0.11189710
-2.19844799,0.11189710
-2.19839199,0.11189710
-2.19833599,0.11189710
-2.19827999,0.09325787
-2.19822399,0.09325787
-2.19816799,0.07455709
-2.19811199,0.07455709
-2.19805599,0.07455709
-2.19799999,0.07455709
-2.19794399,0.07455709
-2.19788799,0.09325787
-2.19783199,0.09325787
-2.19777599,0.09325787
-2.19771999,0.11189710
-2.19766399,0.13053640
-2.19760799,0.13053640
-2.19755199,0.14917570
-2.19749599,0.14917570
-2.19743999,0.13053640
-2.19738399,0.11189710
-2.19732799,0.11189710
-2.19727199,0.09325787
-2.19721599,0.09325787
-2.19715999,0.07455709
-2.19710399,0.07455709
-2.19704799,0.07455709
-2.19699199,0.07455709
-2.19693599,0.07455709
-2.19687999,0.09325787
-2.19682399,0.11189710
-2.19676799,0.11189710
-2.19671199,0.13053640
-2.19665599,0.13053640
-2.19659999,0.13053640
-2.19654399,0.14917570
-2.19648799,0.14917570
-2.19643199,0.14917570
-2.19637599,0.14917570
-2.19631999,0.13053640
-2.19626399,0.13053640
-2.19620799,0.13053640
-2.19615199,0.13053640
-2.19609599,0.11189710
-2.19603999,0.11189710
-2.19598399,0.13053640
-2.19592799,0.13053640
-2.19587199,0.13053640
-2.19581599,0.14917570
-2.19575999,0.14917570
-2.19570399,0.14917570
-2.19564799,0.14917570
-2.19559199,0.14917570
-2.19553599,0.14917570
-2.19547999,0.14917570
-2.19542399,0.14917570
-2.19536799,0.13053640
-2.19531199,0.11189710
-2.19525599,0.11189710
-2.19519999,0.09325787
-2.19514399,0.09325787
-2.19508799,0.09325787
-2.19503199,0.09325787
-2.19497599,0.09325787
-2.19491999,0.09325787
-2.19486399,0.11189710
-2.19480799,0.11189710
-2.19475199,0.13053640
-2.19469599,0.13053640
-2.19463999,0.13053640
-2.19458399,0.14917570
-2.19452799,0.16787650
-2.19447199,0.16787650
-2.19441599,0.16787650
-2.19435999,0.18651570
-2.19430399,0.18651570
-2.19424799,0.18651570
-2.19419199,0.16787650
-2.19413599,0.16787650
-2.19407999,0.14917570
-2.19402399,0.14917570
-2.19396799,0.14917570
-2.19391199,0.14917570
-2.19385599,0.13053640
-2.19379999,0.13053640
-2.19374399,0.13053640
-2.19368799,0.14917570
-2.19363199,0.14917570
-2.19357599,0.14917570
-2.19351999,0.14917570
-2.19346399,0.16787650
-2.19340799,0.16787650
-2.19335199,0.16787650
-2.19329599,0.14917570
-2.19323999,0.13053640
-2.19318399,0.13053640
-2.19312799,0.11189710
-2.19307199,0.11189710
-2.19301599,0.11189710
-2.19295999,0.13053640
-2.19290399,0.13053640
-2.19284799,0.13053640
-2.19279199,0.14917570
-2.19273599,0.14917570
-2.19267999,0.16787650
-2.19262399,0.16787650
-2.19256799,0.16787650
-2.19251199,0.18651570
-2.19245599,0.18651570
-2.19239999,0.18651570
-2.19234399,0.18651570
-2.19228799,0.18651570
-2.19223199,0.18651570
-2.19217599,0.16787650
-2.19211999,0.16787650
-2.19206399,0.14917570
-2.19200799,0.16787650
-2.19195199,0.14917570
-2.19189599,0.14917570
-2.19183999,0.14917570
-2.19178399,0.14917570
-2.19172799,0.14917570
-2.19167199,0.14917570
-2.19161599,0.14917570
-2.19155999,0.14917570
-2.19150399,0.14917570
-2.19144799,0.14917570
-2.19139199,0.13053640
-2.19133599,0.13053640
-2.19127999,0.14917570
-2.19122399,0.14917570
-2.19116799,0.14917570
-2.19111199,0.14917570
-2.19105599,0.14917570
-2.19099999,0.14917570
-2.19094399,0.14917570
-2.19088799,0.16787650
-2.19083199,0.16787650
-2.19077599,0.16787650
-2.19071999,0.16787650
-2.19066399,0.16787650
-2.19060799,0.16787650
-2.19055199,0.14917570
-2.19049599,0.14917570
-2.19043999,0.14917570
-2.19038399,0.14917570
-2.19032799,0.16787650
-2.19027199,0.18651570
-2.19021599,0.18651570
-2.19015999,0.18651570
-2.19010399,0.18651570
-2.19004799,0.18651570
-2.18999199,0.18651570
-2.18993599,0.16787650
-2.18987999,0.16787650
-2.18982399,0.16787650
-2.18976799,0.16787650
-2.18971199,0.14917570
-2.18965599,0.13053640
-2.18959999,0.13053640
-2.18954399,0.11189710
-2.18948799,0.11189710
-2.18943199,0.11189710
-2.18937599,0.11189710
-2.18931999,0.13053640
-2.18926399,0.13053640
-2.18920799,0.13053640
-2.18915199,0.13053640
-2.18909599,0.13053640
-2.18903999,0.14917570
-2.18898399,0.14917570
-2.18892799,0.16787650
-2.18887199,0.18651570
-2.18881599,0.16787650
-2.18875999,0.18651570
-2.18870399,0.18651570
-2.18864799,0.18651570
-2.18859199,0.20515500
-2.18853599,0.20515500
-2.18847999,0.20515500
-2.18842399,0.18651570
-2.18836799,0.18651570
-2.18831199,0.16787650
-2.18825599,0.16787650
-2.18819999,0.14917570
-2.18814399,0.14917570
-2.18808799,0.14917570
-2.18803199,0.14917570
-2.18797599,0.14917570
-2.18791999,0.14917570
-2.18786399,0.14917570
-2.18780799,0.13053640
-2.18775199,0.13053640
-2.18769599,0.13053640
-2.18763999,0.13053640
-2.18758399,0.13053640
-2.18752799,0.13053640
-2.18747199,0.13053640
-2.18741599,0.14917570
-2.18735999,0.14917570
-2.18730399,0.14917570
-2.18724799,0.13053640
-2.18719199,0.14917570
-2.18713599,0.13053640
-2.18707999,0.14917570
-2.18702399,0.14917570
-2.18696799,0.13053640
-2.18691199,0.14917570
-2.18685599,0.13053640
-2.18679999,0.13053640
-2.18674399,0.14917570
-2.18668799,0.14917570
-2.18663199,0.14917570
-2.18657599,0.14917570
-2.18651999,0.16787650
-2.18646399,0.14917570
-2.18640799,0.14917570
-2.18635199,0.14917570
-2.18629599,0.14917570
-2.18623999,0.14917570
-2.18618399,0.14917570
-2.18612799,0.14917570
-2.18607199,0.14917570
-2.18601599,0.14917570
-2.18595999,0.13053640
-2.18590399,0.13053640
-2.18584799,0.14917570
-2.18579199,0.14917570
-2.18573599,0.14917570
-2.18567999,0.14917570
-2.18562399,0.14917570
-2.18556799,0.14917570
-2.18551199,0.13053640
-2.18545599,0.11189710
-2.18539999,0.11189710
-2.18534399,0.11189710
-2.18528799,0.11189710
-2.18523199,0.11189710
-2.18517599,0.13053640
-2.18511999,0.13053640
-2.18506399,0.13053640
-2.18500799,0.13053640
-2.18495199,0.13053640
-2.18489599,0.11189710
-2.18483999,0.13053640
-2.18478399,0.13053640
-2.18472799,0.13053640
-2.18467199,0.13053640
-2.18461599,0.13053640
-2.18455999,0.13053640
-2.18450399,0.11189710
-2.18444799,0.11189710
-2.18439199,0.11189710
-2.18433599,0.09325787
-2.18427999,0.09325787
-2.18422399,0.11189710
-2.18416799,0.11189710
-2.18411199,0.13053640
-2.18405599,0.13053640
-2.18399999,0.14917570
-2.18394399,0.14917570
-2.18388799,0.14917570
-2.18383199,0.14917570
-2.18377599,0.14917570
-2.18371999,0.14917570
-2.18366399,0.13053640
-2.18360799,0.13053640
-2.18355199,0.11189710
-2.18349599,0.11189710
-2.18343999,0.09325787
-2.18338399,0.09325787
-2.18332799,0.07455709
-2.18327199,0.07455709
-2.18321599,0.09325787
-2.18315999,0.11189710
-2.18310399,0.11189710
-2.18304799,0.11189710
-2.18299199,0.11189710
-2.18293599,0.09325787
-2.18287999,0.11189710
-2.18282399,0.11189710
-2.18276799,0.09325787
-2.18271199,0.09325787
-2.18265599,0.09325787
-2.18259999,0.09325787
-2.18254399,0.09325787
-2.18248799,0.09325787
-2.18243199,0.09325787
-2.18237599,0.07455709
-2.18231999,0.09325787
-2.18226399,0.09325787
-2.18220799,0.09325787
-2.18215199,0.09325787
-2.18209599,0.09325787
-2.18203999,0.09325787
-2.18198399,0.09325787
-2.18192799,0.09325787
-2.18187199,0.09325787
-2.18181599,0.09325787
-2.18175999,0.09325787
-2.18170399,0.09325787
-2.18164799,0.09325787
-2.18159199,0.09325787
-2.18153599,0.09325787
-2.18147999,0.09325787
-2.18142399,0.09325787
-2.18136799,0.09325787
-2.18131199,0.11189710
-2.18125599,0.11189710
-2.18119999,0.11189710
-2.18114399,0.11189710
-2.18108799,0.09325787
-2.18103199,0.09325787
-2.18097599,0.07455709
-2.18091999,0.07455709
-2.18086399,0.07455709
-2.18080799,0.07455709
-2.18075199,0.07455709
-2.18069599,0.07455709
-2.18063999,0.07455709
-2.18058399,0.07455709
-2.18052799,0.05591781
-2.18047199,0.05591781
-2.18041599,0.05591781
-2.18035999,0.05591781
-2.18030399,0.05591781
-2.18024799,0.03727854
-2.18019199,0.05591781
-2.18013599,0.05591781
-2.18007999,0.05591781
-2.18002399,0.07455709
-2.17996799,0.07455709
-2.17991199,0.07455709
-2.17985599,0.09325787
-2.17979999,0.09325787
-2.17974399,0.09325787
-2.17968799,0.09325787
-2.17963199,0.07455709
-2.17957599,0.07455709
-2.17951999,0.05591781
-2.17946399,0.03727854
-2.17940799,0.03727854
-2.17935199,0.01863927
-2.17929599,0.01863927
-2.17923999,0.01863927
-2.17918399,0.01863927
-2.17912799,0.03727854
-2.17907199,0.03727854
-2.17901599,0.03727854
-2.17895999,0.05591781
-2.17890399,0.05591781
-2.17884799,0.05591781
-2.17879199,0.05591781
-2.17873599,0.05591781
-2.17867999,0.05591781
-2.17862399,0.05591781
-2.17856799,0.03727854
-2.17851199,0.03727854
-2.17845599,0.01863927
-2.17839999,0.01863927
-2.17834399,0.03727854
-2.17828799,0.03727854
-2.17823199,0.03727854
-2.17817599,0.03727854
-2.17811999,0.03727854
-2.17806399,0.03727854
-2.17800799,0.03727854
-2.17795199,0.03727854
-2.17789599,0.05591781
-2.17783999,0.05591781
-2.17778399,0.05591781
-2.17772799,0.05591781
-2.17767199,0.03727854
-2.17761599,0.03727854
-2.17755999,0.01863927
-2.17750399,0.00000000
-2.17744799,0.00000000
-2.17739199,0.00000000
-2.17733599,0.00000000
-2.17727999,0.00000000
-2.17722399,0.00000000
-2.17716799,0.00000000
-2.17711199,0.00000000
-2.17705599,0.01863927
-2.17699999,0.03727854
-2.17694399,0.03727854
-2.17688799,0.03727854
-2.17683199,0.03727854
-2.17677599,0.03727854
-2.17671999,0.03727854
-2.17666399,0.01863927
-2.17660799,0.01863927
-2.17655199,0.01863927
-2.17649599,0.01863927
-2.17643999,0.00000000
-2.17638399,0.00000000
-2.17632799,0.00000000
-2.17627199,-0.01863927
-2.17621599,-0.01863927
-2.17615999,-0.01863927
-2.17610399,0.00000000
-2.17604799,0.00000000
-2.17599199,0.00000000
-2.17593599,0.00000000
-2.17587999,0.00000000
-2.17582399,0.00000000
-2.17576799,0.00000000
-2.17571199,0.00000000
-2.17565599,0.00000000
-2.17559999,0.00000000
-2.17554399,-0.01863927
-2.17548799,-0.01863927
-2.17543199,-0.01863927
-2.17537599,-0.01863927
-2.17531999,-0.01863927
-2.17526399,-0.01863927
-2.17520799,0.00000000
-2.17515199,-0.01863927
-2.17509599,0.00000000
-2.17503999,0.00000000
-2.17498399,0.00000000
-2.17492799,0.00000000
-2.17487199,0.00000000
-2.17481599,0.00000000
-2.17475999,-0.01863927
-2.17470399,-0.01863927
-2.17464799,-0.03727854
-2.17459199,-0.03727854
-2.17453599,-0.03727854
-2.17447999,-0.03727854
-2.17442399,-0.03727854
-2.17436799,-0.03727854
-2.17431199,-0.03727854
-2.17425599,-0.03727854
-2.17419999,-0.03727854
-2.17414399,-0.03727854
-2.17408799,-0.01863927
-2.17403199,-0.01863927
-2.17397599,-0.01863927
-2.17391999,-0.03727854
-2.17386399,-0.03727854
-2.17380799,-0.03727854
-2.17375199,-0.03727854
-2.17369599,-0.03727854
-2.17363999,-0.01863927
-2.17358399,-0.01863927
-2.17352799,-0.01863927
-2.17347199,-0.01863927
-2.17341599,-0.03727854
-2.17335999,-0.03727854
-2.17330399,-0.03727854
-2.17324799,-0.05591781
-2.17319199,-0.07455709
-2.17313599,-0.07455709
-2.17307999,-0.07455709
-2.17302399,-0.07455709
-2.17296799,-0.07455709
-2.17291199,-0.07455709
-2.17285599,-0.07455709
-2.17279999,-0.07455709
-2.17274399,-0.05591781
-2.17268799,-0.05591781
-2.17263199,-0.05591781
-2.17257599,-0.05591781
-2.17251999,-0.05591781
-2.17246399,-0.05591781
-2.17240799,-0.05591781
-2.17235199,-0.05591781
-2.17229599,-0.03727854
-2.17223999,-0.03727854
-2.17218399,-0.03727854
-2.17212799,-0.01863927
-2.17207199,-0.01863927
-2.17201599,-0.01863927
-2.17195999,-0.03727854
-2.17190399,-0.03727854
-2.17184799,-0.05591781
-2.17179199,-0.05591781
-2.17173599,-0.07455709
-2.17167999,-0.07455709
-2.17162399,-0.07455709
-2.17156799,-0.07455709
-2.17151199,-0.07455709
-2.17145599,-0.09325787
-2.17139999,-0.09325787
-2.17134399,-0.07455709
-2.17128799,-0.07455709
-2.17123199,-0.09325787
-2.17117599,-0.07455709
-2.17111999,-0.05591781
-2.17106399,-0.05591781
-2.17100799,-0.05591781
-2.17095199,-0.05591781
-2.17089599,-0.05591781
-2.17083999,-0.05591781
-2.17078399,-0.07455709
-2.17072799,-0.05591781
-2.17067199,-0.07455709
-2.17061599,-0.07455709
-2.17055999,-0.07455709
-2.17050399,-0.07455709
-2.17044799,-0.09325787
-2.17039199,-0.09325787
-2.17033599,-0.09325787
-2.17027999,-0.09325787
-2.17022399,-0.09325787
-2.17016799,-0.09325787
-2.17011199,-0.09325787
-2.17005599,-0.07455709
-2.16999999,-0.07455709
-2.16994399,-0.07455709
-2.16988799,-0.09325787
-2.16983199,-0.09325787
-2.16977599,-0.09325787
-2.16971999,-0.09325787
-2.16966399,-0.09325787
-2.16960799,-0.09325787
-2.16955199,-0.09325787
-2.16949599,-0.09325787
-2.16943999,-0.09325787
-2.16938399,-0.09325787
-2.16932799,-0.09325787
-2.16927199,-0.11189710
-2.16921599,-0.09325787
-2.16915999,-0.09325787
-2.16910399,-0.09325787
-2.16904799,-0.09325787
-2.16899199,-0.09325787
-2.16893599,-0.09325787
-2.16887999,-0.09325787
-2.16882399,-0.09325787
-2.16876799,-0.09325787
-2.16871199,-0.07455709
-2.16865599,-0.05591781
-2.16859999,-0.05591781
-2.16854399,-0.05591781
-2.16848799,-0.05591781
-2.16843199,-0.05591781
-2.16837599,-0.07455709
-2.16831999,-0.09325787
-2.16826399,-0.09325787
-2.16820799,-0.09325787
-2.16815199,-0.11189710
-2.16809599,-0.13053640
-2.16803999,-0.14917570
-2.16798399,-0.16787650
-2.16792799,-0.16787650
-2.16787199,-0.16787650
-2.16781599,-0.14917570
-2.16775999,-0.14917570
-2.16770399,-0.13053640
-2.16764799,-0.11189710
-2.16759199,-0.09325787
-2.16753599,-0.07455709
-2.16747999,-0.07455709
-2.16742399,-0.05591781
-2.16736799,-0.05591781
-2.16731199,-0.05591781
-2.16725599,-0.05591781
-2.16719999,-0.05591781
-2.16714399,-0.05591781
-2.16708799,-0.07455709
-2.16703199,-0.09325787
-2.16697599,-0.09325787
-2.16691999,-0.11189710
-2.16686399,-0.11189710
-2.16680799,-0.13053640
-2.16675199,-0.13053640
-2.16669599,-0.14917570
-2.16663999,-0.14917570
-2.16658399,-0.14917570
-2.16652799,-0.14917570
-2.16647199,-0.14917570
-2.16641599,-0.14917570
-2.16635999,-0.13053640
-2.16630399,-0.11189710
-2.16624799,-0.11189710
-2.16619199,-0.09325787
-2.16613599,-0.09325787
-2.16607999,-0.09325787
-2.16602399,-0.09325787
-2.16596799,-0.09325787
-2.16591199,-0.09325787
-2.16585599,-0.09325787
-2.16579999,-0.11189710
-2.16574399,-0.11189710
-2.16568799,-0.13053640
-2.16563199,-0.13053640
-2.16557599,-0.13053640
-2.16551999,-0.13053640
-2.16546399,-0.13053640
-2.16540799,-0.13053640
-2.16535199,-0.13053640
-2.16529599,-0.13053640
-2.16523999,-0.13053640
-2.16518399,-0.11189710
-2.16512799,-0.11189710
-2.16507199,-0.09325787
-2.16501599,-0.09325787
-2.16495999,-0.09325787
-2.16490399,-0.09325787
-2.16484799,-0.09325787
-2.16479199,-0.09325787
-2.16473599,-0.11189710
-2.16467999,-0.11189710
-2.16462399,-0.13053640
-2.16456799,-0.13053640
-2.16451199,-0.13053640
-2.16445599,-0.13053640
-2.16439999,-0.13053640
-2.16434399,-0.13053640
-2.16428799,-0.13053640
-2.16423199,-0.13053640
-2.16417599,-0.13053640
-2.16411999,-0.13053640
-2.16406399,-0.13053640
-2.16400799,-0.13053640
-2.16395199,-0.13053640
-2.16389599,-0.13053640
-2.16383999,-0.14917570
-2.16378399,-0.14917570
-2.16372799,-0.14917570
-2.16367199,-0.13053640
-2.16361599,-0.13053640
-2.16355999,-0.11189710
-2.16350399,-0.11189710
-2.16344799,-0.11189710
-2.16339199,-0.11189710
-2.16333599,-0.09325787
-2.16327999,-0.09325787
-2.16322399,-0.09325787
-2.16316799,-0.09325787
-2.16311199,-0.09325787
-2.16305599,-0.09325787
-2.16299999,-0.11189710
-2.16294399,-0.11189710
-2.16288799,-0.13053640
-2.16283199,-0.13053640
-2.16277599,-0.13053640
-2.16271999,-0.14917570
-2.16266399,-0.14917570
-2.16260799,-0.16787650
-2.16255199,-0.16787650
-2.16249599,-0.16787650
-2.16243999,-0.16787650
-2.16238399,-0.14917570
-2.16232799,-0.13053640
-2.16227199,-0.13053640
-2.16221599,-0.11189710
-2.16215999,-0.09325787
-2.16210399,-0.07455709
-2.16204799,-0.07455709
-2.16199199,-0.07455709
-2.16193599,-0.07455709
-2.16187999,-0.09325787
-2.16182399,-0.11189710
-2.16176799,-0.11189710
-2.16171199,-0.13053640
-2.16165599,-0.13053640
-2.16159999,-0.14917570
-2.16154399,-0.14917570
-2.16148799,-0.14917570
-2.16143199,-0.14917570
-2.16137599,-0.13053640
-2.16131999,-0.13053640
-2.16126399,-0.11189710
-2.16120799,-0.11189710
-2.16115199,-0.11189710
-2.16109599,-0.09325787
-2.16103999,-0.09325787
-2.16098399,-0.11189710
-2.16092799,-0.11189710
-2.16087199,-0.11189710
-2.16081599,-0.13053640
-2.16075999,-0.13053640
-2.16070399,-0.13053640
-2.16064799,-0.13053640
-2.16059199,-0.13053640
-2.16053599,-0.13053640
-2.16047999,-0.13053640
-2.16042399,-0.11189710
-2.16036799,-0.11189710
-2.16031199,-0.11189710
-2.16025599,-0.11189710
-2.16019999,-0.11189710
-2.16014399,-0.13053640
-2.16008799,-0.13053640
-2.16003199,-0.13053640
-2.15997599,-0.11189710
-2.15991999,-0.11189710
-2.15986399,-0.11189710
-2.15980799,-0.11189710
-2.15975199,-0.11189710
-2.15969599,-0.11189710
-2.15963999,-0.11189710
-2.15958399,-0.13053640
-2.15952799,-0.13053640
-2.15947199,-0.13053640
-2.15941599,-0.13053640
-2.15935999,-0.13053640
-2.15930399,-0.13053640
-2.15924799,-0.13053640
-2.15919199,-0.13053640
-2.15913599,-0.14917570
-2.15907999,-0.13053640
-2.15902399,-0.13053640
-2.15896799,-0.13053640
-2.15891199,-0.11189710
-2.15885599,-0.11189710
-2.15879999,-0.11189710
-2.15874399,-0.09325787
-2.15868799,-0.09325787
-2.15863199,-0.09325787
-2.15857599,-0.07455709
-2.15851999,-0.07455709
-2.15846399,-0.07455709
-2.15840799,-0.07455709
-2.15835199,-0.07455709
-2.15829599,-0.09325787
-2.15823999,-0.09325787
-2.15818399,-0.09325787
-2.15812799,-0.09325787
-2.15807199,-0.11189710
-2.15801599,-0.11189710
-2.15795999,-0.11189710
-2.15790399,-0.13053640
-2.15784799,-0.13053640
-2.15779199,-0.13053640
-2.15773599,-0.13053640
-2.15767999,-0.13053640
-2.15762399,-0.13053640
-2.15756799,-0.13053640
-2.15751199,-0.13053640
-2.15745599,-0.13053640
-2.15739999,-0.13053640
-2.15734399,-0.11189710
-2.15728799,-0.09325787
-2.15723199,-0.09325787
-2.15717599,-0.07455709
-2.15711999,-0.07455709
-2.15706399,-0.05591781
-2.15700799,-0.07455709
-2.15695199,-0.07455709
-2.15689599,-0.07455709
-2.15683999,-0.07455709
-2.15678399,-0.09325787
-2.15672799,-0.11189710
-2.15667199,-0.11189710
-2.15661599,-0.13053640
-2.15655999,-0.11189710
-2.15650399,-0.11189710
-2.15644799,-0.11189710
-2.15639199,-0.11189710
-2.15633599,-0.11189710
-2.15627999,-0.09325787
-2.15622399,-0.09325787
-2.15616799,-0.09325787
-2.15611199,-0.09325787
-2.15605599,-0.09325787
-2.15599999,-0.09325787
-2.15594399,-0.11189710
-2.15588799,-0.11189710
-2.15583199,-0.11189710
-2.15577599,-0.11189710
-2.15571999,-0.11189710
-2.15566399,-0.09325787
-2.15560799,-0.09325787
-2.15555199,-0.09325787
-2.15549599,-0.07455709
-2.15543999,-0.07455709
-2.15538399,-0.05591781
-2.15532799,-0.05591781
-2.15527199,-0.05591781
-2.15521599,-0.05591781
-2.15515999,-0.05591781
-2.15510399,-0.05591781
-2.15504799,-0.05591781
-2.15499199,-0.07455709
-2.15493599,-0.07455709
-2.15487999,-0.09325787
