Time,Channel A
-24.94437172,0.00000000
-24.94386772,0.00000000
-24.94336372,0.04675197
-24.94285972,-0.09350394
-24.94235572,0.00000000
-24.94185172,-0.04675197
-24.94134772,0.09350394
-24.94084372,-0.09350394
-24.94033972,0.14025590
-24.93983572,-0.09350394
-24.93933172,0.04675197
-24.93882772,0.04675197
-24.93832372,-0.04675197
-24.93781972,0.09350394
-24.93731572,0.00000000
-24.93681172,-0.04675197
-24.93630772,0.09350394
-24.93580372,-0.09350394
-24.93529972,0.14025590
-24.93479572,-0.09350394
-24.93429172,-0.04675197
-24.93378772,0.04675197
-24.93328372,0.00000000
-24.93277972,0.04675197
-24.93227572,0.00000000
-24.93177172,0.04675197
-24.93126772,0.00000000
-24.93076372,0.04675197
-24.93025972,0.04675197
-24.92975572,-0.09350394
-24.92925172,0.14025590
-24.92874772,-0.04675197
-24.92824372,0.04675197
-24.92773972,0.18700790
-24.92723572,-0.09350394
-24.92673172,0.09350394
-24.92622772,0.00000000
-24.92572372,0.09350394
-24.92521972,0.04675197
-24.92471572,-0.04675197
-24.92421172,0.09350394
-24.92370772,0.00000000
-24.92320372,0.04675197
-24.92269972,0.04675197
-24.92219572,-0.09350394
-24.92169172,0.04675197
-24.92118772,0.09350394
-24.92068372,0.00000000
-24.92017972,0.09350394
-24.91967572,0.00000000
-24.91917172,0.09350394
-24.91866772,0.04675197
-24.91816372,0.04675197
-24.91765972,0.09350394
-24.91715572,0.00000000
-24.91665172,0.00000000
-24.91614772,0.09350394
-24.91564372,0.00000000
-24.91513972,0.09350394
-24.91463572,0.04675197
-24.91413172,0.04675197
-24.91362772,0.09350394
-24.91312372,0.04675197
-24.91261972,0.00000000
-24.91211572,0.04675197
-24.91161172,0.04675197
-24.91110772,-0.04675197
-24.91060372,0.09350394
-24.91009972,0.04675197
-24.90959572,0.00000000
-24.90909172,0.09350394
-24.90858772,0.04675197
-24.90808372,0.00000000
-24.90757972,0.09350394
-24.90707572,0.18700790
-24.90657172,0.00000000
-24.90606772,0.09350394
-24.90556372,0.09350394
-24.90505972,0.00000000
-24.90455572,0.04675197
-24.90405172,0.04675197
-24.90354772,0.04675197
-24.90304372,0.14025590
-24.90253972,0.00000000
-24.90203572,0.09350394
-24.90153172,0.09350394
-24.90102772,0.04675197
-24.90052372,0.04675197
-24.90001972,0.04675197
-24.89951572,0.09350394
-24.89901172,0.04675197
-24.89850772,0.04675197
-24.89800372,0.09350394
-24.89749972,0.09350394
-24.89699572,0.04675197
-24.89649172,0.00000000
-24.89598772,0.18700790
-24.89548372,-0.09350394
-24.89497972,0.09350394
-24.89447572,0.04675197
-24.89397172,0.09350394
-24.89346772,0.04675197
-24.89296372,0.00000000
-24.89245972,0.09350394
-24.89195572,0.09350394
-24.89145172,0.00000000
-24.89094772,0.04675197
-24.89044372,0.09350394
-24.88993972,-0.04675197
-24.88943572,0.14025590
-24.88893172,0.04675197
-24.88842772,0.00000000
-24.88792372,0.09350394
-24.88741972,0.04675197
-24.88691572,0.04675197
-24.88641172,0.09350394
-24.88590772,0.04675197
-24.88540372,0.04675197
-24.88489972,0.09350394
-24.88439572,0.04675197
-24.88389172,0.04675197
-24.88338772,0.04675197
-24.88288372,0.14025590
-24.88237972,0.09350394
-24.88187572,0.00000000
-24.88137172,0.14025590
-24.88086772,-0.09350394
-24.88036372,0.14025590
-24.87985972,0.14025590
-24.87935572,-0.04675197
-24.87885172,0.18700790
-24.87834772,0.04675197
-24.87784372,0.00000000
-24.87733972,0.14025590
-24.87683572,0.00000000
-24.87633172,0.09350394
-24.87582772,0.04675197
-24.87532372,0.09350394
-24.87481972,0.04675197
-24.87431572,0.04675197
-24.87381172,0.09350394
-24.87330772,0.00000000
-24.87280372,0.04675197
-24.87229972,0.04675197
-24.87179572,0.04675197
-24.87129172,0.04675197
-24.87078772,0.04675197
-24.87028372,0.00000000
-24.86977972,0.09350394
-24.86927572,0.14025590
-24.86877172,-0.04675197
-24.86826772,0.00000000
-24.86776372,0.09350394
-24.86725972,0.00000000
-24.86675572,0.00000000
-24.86625172,0.09350394
-24.86574772,0.14025590
-24.86524372,0.00000000
-24.86473972,0.00000000
-24.86423572,0.09350394
-24.86373172,0.04675197
-24.86322772,0.14025590
-24.86272372,0.00000000
-24.86221972,0.09350394
-24.86171572,0.04675197
-24.86121172,0.00000000
-24.86070772,0.04675197
-24.86020372,0.09350394
-24.85969972,-0.09350394
-24.85919572,0.09350394
-24.85869172,0.04675197
-24.85818772,-0.04675197
-24.85768372,0.04675197
-24.85717972,0.04675197
-24.85667572,0.09350394
-24.85617172,-0.04675197
-24.85566772,0.04675197
-24.85516372,0.00000000
-24.85465972,0.09350394
-24.85415572,0.00000000
-24.85365172,0.04675197
-24.85314772,0.00000000
-24.85264372,0.04675197
-24.85213972,0.00000000
-24.85163572,0.09350394
-24.85113172,0.00000000
-24.85062772,0.04675197
-24.85012372,0.04675197
-24.84961972,0.04675197
-24.84911572,0.00000000
-24.84861172,0.00000000
-24.84810772,0.00000000
-24.84760372,0.04675197
-24.84709972,-0.04675197
-24.84659572,0.09350394
-24.84609172,0.00000000
-24.84558772,0.04675197
-24.84508372,0.00000000
-24.84457972,0.00000000
-24.84407572,0.14025590
-24.84357172,0.00000000
-24.84306772,-0.09350394
-24.84256372,0.04675197
-24.84205972,0.00000000
-24.84155572,0.00000000
-24.84105172,0.00000000
-24.84054772,0.04675197
-24.84004371,-0.09350394
-24.83953971,0.00000000
-24.83903571,0.04675197
-24.83853171,-0.09350394
-24.83802771,0.04675197
-24.83752371,0.00000000
-24.83701971,0.04675197
-24.83651571,-0.04675197
-24.83601171,0.00000000
-24.83550771,0.00000000
-24.83500371,0.00000000
-24.83449971,0.00000000
-24.83399571,-0.04675197
-24.83349171,0.14025590
-24.83298771,-0.09350394
-24.83248371,-0.04675197
-24.83197971,0.00000000
-24.83147571,0.00000000
-24.83097171,0.00000000
-24.83046771,0.00000000
-24.82996371,-0.04675197
-24.82945971,0.00000000
-24.82895571,-0.09350394
-24.82845171,0.00000000
-24.82794771,0.00000000
-24.82744371,0.00000000
-24.82693971,-0.04675197
-24.82643571,-0.04675197
-24.82593171,0.00000000
-24.82542771,-0.04675197
-24.82492371,-0.04675197
-24.82441971,0.00000000
-24.82391571,0.00000000
-24.82341171,-0.09350394
-24.82290771,0.04675197
-24.82240371,0.00000000
-24.82189971,-0.09350394
-24.82139571,0.04675197
-24.82089171,-0.04675197
-24.82038771,-0.04675197
-24.81988371,0.00000000
-24.81937971,-0.09350394
-24.81887571,-0.09350394
-24.81837171,0.04675197
-24.81786771,-0.09350394
-24.81736371,-0.14025590
-24.81685971,0.04675197
-24.81635571,0.00000000
-24.81585171,-0.09350394
-24.81534771,0.00000000
-24.81484371,0.00000000
-24.81433971,-0.04675197
-24.81383571,0.00000000
-24.81333171,-0.14025590
-24.81282771,0.04675197
-24.81232371,-0.09350394
-24.81181971,-0.04675197
-24.81131571,-0.14025590
-24.81081171,0.00000000
-24.81030771,-0.04675197
-24.80980371,-0.14025590
-24.80929971,0.00000000
-24.80879571,0.00000000
-24.80829171,-0.09350394
-24.80778771,-0.09350394
-24.80728371,0.00000000
-24.80677971,-0.09350394
-24.80627571,-0.04675197
-24.80577171,-0.04675197
-24.80526771,-0.04675197
-24.80476371,-0.09350394
-24.80425971,-0.09350394
-24.80375571,-0.14025590
-24.80325171,-0.04675197
-24.80274771,-0.14025590
-24.80224371,-0.14025590
-24.80173971,0.00000000
-24.80123571,-0.09350394
-24.80073171,-0.18700790
-24.80022771,-0.09350394
-24.79972371,0.00000000
-24.79921971,-0.14025590
-24.79871571,-0.09350394
-24.79821171,-0.14025590
-24.79770771,-0.04675197
-24.79720371,-0.09350394
-24.79669971,-0.09350394
-24.79619571,-0.04675197
-24.79569171,-0.14025590
-24.79518771,-0.09350394
-24.79468371,-0.14025590
-24.79417971,-0.14025590
-24.79367571,-0.04675197
-24.79317171,-0.14025590
-24.79266771,-0.04675197
-24.79216371,-0.14025590
-24.79165971,-0.18700790
-24.79115571,-0.09350394
-24.79065171,-0.14025590
-24.79014771,-0.04675197
-24.78964371,-0.09350394
-24.78913971,-0.14025590
-24.78863571,-0.09350394
-24.78813171,-0.09350394
-24.78762771,-0.14025590
-24.78712371,-0.04675197
-24.78661971,-0.14025590
-24.78611571,-0.14025590
-24.78561171,-0.09350394
-24.78510771,-0.09350394
-24.78460371,-0.14025590
-24.78409971,0.00000000
-24.78359571,-0.18700790
-24.78309171,-0.04675197
-24.78258771,-0.14025590
-24.78208371,-0.14025590
-24.78157971,-0.09350394
-24.78107571,-0.09350394
-24.78057171,-0.23375980
-24.78006771,-0.04675197
-24.77956371,-0.23375980
-24.77905971,-0.09350394
-24.77855571,-0.14025590
-24.77805171,-0.14025590
-24.77754771,-0.14025590
-24.77704371,-0.18700790
-24.77653971,-0.14025590
-24.77603571,-0.23375980
-24.77553171,-0.09350394
-24.77502771,-0.14025590
-24.77452371,-0.23375980
-24.77401971,-0.09350394
-24.77351571,-0.18700790
-24.77301171,-0.14025590
-24.77250771,-0.14025590
-24.77200371,-0.04675197
-24.77149971,-0.23375980
-24.77099571,-0.14025590
-24.77049171,-0.09350394
-24.76998771,-0.18700790
-24.76948371,-0.23375980
-24.76897971,-0.09350394
-24.76847571,-0.18700790
-24.76797171,-0.23375980
-24.76746771,-0.14025590
-24.76696371,-0.18700790
-24.76645971,-0.18700790
-24.76595571,-0.18700790
-24.76545171,-0.14025590
-24.76494771,-0.14025590
-24.76444371,-0.09350394
-24.76393971,-0.14025590
-24.76343571,-0.23375980
-24.76293171,-0.23375980
-24.76242771,-0.09350394
-24.76192371,-0.23375980
-24.76141971,-0.14025590
-24.76091571,-0.14025590
-24.76041171,-0.23375980
-24.75990771,-0.14025590
-24.75940371,-0.18700790
-24.75889971,-0.14025590
-24.75839571,-0.18700790
-24.75789171,-0.18700790
-24.75738771,-0.18700790
-24.75688371,-0.04675197
-24.75637971,-0.28051180
-24.75587571,-0.23375980
-24.75537171,-0.09350394
-24.75486771,-0.23375980
-24.75436371,-0.18700790
-24.75385971,-0.18700790
-24.75335571,-0.18700790
-24.75285171,-0.14025590
-24.75234771,-0.18700790
-24.75184371,-0.18700790
-24.75133971,-0.18700790
-24.75083571,-0.18700790
-24.75033171,-0.18700790
-24.74982771,-0.09350394
-24.74932371,-0.23375980
-24.74881971,-0.09350394
-24.74831571,-0.32726380
-24.74781171,-0.18700790
-24.74730771,-0.18700790
-24.74680371,-0.18700790
-24.74629971,-0.18700790
-24.74579571,-0.18700790
-24.74529171,-0.18700790
-24.74478771,-0.18700790
-24.74428371,-0.23375980
-24.74377971,-0.14025590
-24.74327571,-0.28051180
-24.74277171,-0.14025590
-24.74226771,-0.23375980
-24.74176371,-0.18700790
-24.74125971,-0.18700790
-24.74075571,-0.14025590
-24.74025171,-0.28051180
-24.73974771,-0.18700790
-24.73924371,-0.23375980
-24.73873971,-0.14025590
-24.73823571,-0.28051180
-24.73773171,-0.23375980
-24.73722771,-0.18700790
-24.73672371,-0.18700790
-24.73621971,-0.18700790
-24.73571571,-0.23375980
-24.73521171,-0.09350394
-24.73470771,-0.28051180
-24.73420371,-0.14025590
-24.73369971,-0.23375980
-24.73319571,-0.18700790
-24.73269171,-0.23375980
-24.73218771,-0.23375980
-24.73168371,-0.18700790
-24.73117971,-0.23375980
-24.73067571,-0.14025590
-24.73017171,-0.32726380
-24.72966771,-0.18700790
-24.72916371,-0.18700790
-24.72865971,-0.14025590
-24.72815571,-0.32726380
-24.72765171,-0.14025590
-24.72714771,-0.23375980
-24.72664371,-0.14025590
-24.72613971,-0.23375980
-24.72563571,-0.23375980
-24.72513171,-0.14025590
-24.72462771,-0.28051180
-24.72412371,-0.18700790
-24.72361971,-0.28051180
-24.72311571,-0.23375980
-24.72261171,-0.14025590
-24.72210771,-0.32726380
-24.72160371,-0.09350394
-24.72109971,-0.18700790
-24.72059571,-0.28051180
-24.72009171,-0.18700790
-24.71958771,-0.18700790
-24.71908371,-0.23375980
-24.71857971,-0.23375980
-24.71807571,-0.18700790
-24.71757171,-0.23375980
-24.71706771,-0.18700790
-24.71656371,-0.28051180
-24.71605971,-0.14025590
-24.71555571,-0.28051180
-24.71505171,-0.18700790
-24.71454771,-0.28051180
-24.71404371,-0.18700790
-24.71353971,-0.14025590
-24.71303571,-0.28051180
-24.71253171,-0.14025590
-24.71202771,-0.18700790
-24.71152371,-0.23375980
-24.71101971,-0.18700790
-24.71051571,-0.23375980
-24.71001171,-0.18700790
-24.70950771,-0.23375980
-24.70900371,-0.18700790
-24.70849971,-0.23375980
-24.70799571,-0.14025590
-24.70749171,-0.18700790
-24.70698771,-0.18700790
-24.70648371,-0.23375980
-24.70597971,-0.23375980
-24.70547571,-0.18700790
-24.70497171,-0.18700790
-24.70446771,-0.18700790
-24.70396371,-0.18700790
-24.70345971,-0.14025590
-24.70295571,-0.28051180
-24.70245171,-0.14025590
-24.70194771,-0.18700790
-24.70144371,-0.18700790
-24.70093971,-0.28051180
-24.70043571,-0.04675197
-24.69993171,-0.28051180
-24.69942771,-0.09350394
-24.69892371,-0.18700790
-24.69841971,-0.28051180
-24.69791571,-0.14025590
-24.69741171,-0.09350394
-24.69690771,-0.23375980
-24.69640371,-0.23375980
-24.69589971,-0.14025590
-24.69539571,-0.18700790
-24.69489171,-0.23375980
-24.69438771,-0.18700790
-24.69388371,-0.14025590
-24.69337971,-0.18700790
-24.69287571,-0.23375980
-24.69237171,-0.18700790
-24.69186771,-0.14025590
-24.69136371,-0.23375980
-24.69085971,-0.23375980
-24.69035571,-0.14025590
-24.68985171,-0.32726380
-24.68934771,-0.09350394
-24.68884371,-0.23375980
-24.68833971,-0.09350394
-24.68783571,-0.18700790
-24.68733171,-0.18700790
-24.68682771,-0.04675197
-24.68632371,-0.23375980
-24.68581971,-0.18700790
-24.68531571,-0.18700790
-24.68481171,-0.23375980
-24.68430771,-0.23375980
-24.68380371,-0.09350394
-24.68329971,-0.23375980
-24.68279571,-0.14025590
-24.68229171,-0.14025590
-24.68178771,-0.18700790
-24.68128371,-0.18700790
-24.68077971,-0.14025590
-24.68027571,-0.14025590
-24.67977171,-0.14025590
-24.67926771,-0.18700790
-24.67876371,-0.04675197
-24.67825971,-0.18700790
-24.67775571,-0.14025590
-24.67725171,-0.18700790
-24.67674771,-0.18700790
-24.67624371,-0.18700790
-24.67573971,-0.14025590
-24.67523571,-0.18700790
-24.67473171,-0.18700790
-24.67422771,-0.09350394
-24.67372371,-0.14025590
-24.67321971,-0.23375980
-24.67271571,-0.14025590
-24.67221171,-0.14025590
-24.67170771,-0.09350394
-24.67120371,-0.23375980
-24.67069971,-0.14025590
-24.67019571,-0.18700790
-24.66969171,-0.14025590
-24.66918771,-0.14025590
-24.66868371,-0.23375980
-24.66817971,-0.14025590
-24.66767571,-0.14025590
-24.66717171,-0.18700790
-24.66666771,-0.09350394
-24.66616371,-0.23375980
-24.66565971,-0.14025590
-24.66515571,-0.09350394
-24.66465171,-0.18700790
-24.66414771,-0.14025590
-24.66364371,-0.04675197
-24.66313971,-0.14025590
-24.66263571,-0.18700790
-24.66213171,0.00000000
-24.66162771,-0.14025590
-24.66112371,-0.18700790
-24.66061971,0.00000000
-24.66011571,-0.23375980
-24.65961171,-0.14025590
-24.65910771,-0.09350394
-24.65860371,-0.14025590
-24.65809971,-0.09350394
-24.65759571,-0.18700790
-24.65709171,0.00000000
-24.65658771,-0.18700790
-24.65608371,-0.14025590
-24.65557971,-0.09350394
-24.65507571,-0.09350394
-24.65457171,-0.14025590
-24.65406771,-0.09350394
-24.65356371,-0.09350394
-24.65305971,-0.14025590
-24.65255571,-0.14025590
-24.65205171,-0.04675197
-24.65154771,-0.04675197
-24.65104371,-0.18700790
-24.65053971,-0.04675197
-24.65003571,-0.04675197
-24.64953171,-0.14025590
-24.64902771,-0.09350394
-24.64852371,-0.09350394
-24.64801971,-0.14025590
-24.64751571,0.00000000
-24.64701171,-0.09350394
-24.64650771,-0.14025590
-24.64600371,-0.04675197
-24.64549971,-0.09350394
-24.64499571,-0.18700790
-24.64449171,0.04675197
-24.64398771,-0.18700790
-24.64348371,0.00000000
-24.64297971,-0.14025590
-24.64247571,-0.04675197
-24.64197171,-0.04675197
-24.64146771,-0.14025590
-24.64096371,0.00000000
-24.64045971,-0.04675197
-24.63995571,-0.14025590
-24.63945171,-0.04675197
-24.63894771,0.00000000
-24.63844371,-0.04675197
-24.63793971,-0.04675197
-24.63743571,-0.09350394
-24.63693171,-0.09350394
-24.63642771,-0.04675197
-24.63592371,0.00000000
-24.63541971,-0.09350394
-24.63491571,-0.04675197
-24.63441171,-0.04675197
-24.63390771,-0.04675197
-24.63340371,0.00000000
-24.63289971,-0.09350394
-24.63239571,-0.04675197
-24.63189171,-0.04675197
-24.63138771,0.04675197
-24.63088371,-0.09350394
-24.63037971,-0.09350394
-24.62987571,0.09350394
-24.62937171,-0.18700790
-24.62886771,0.09350394
-24.62836371,-0.04675197
-24.62785971,-0.09350394
-24.62735571,-0.09350394
-24.62685171,0.00000000
-24.62634771,-0.09350394
-24.62584371,0.14025590
-24.62533971,-0.14025590
-24.62483571,0.00000000
-24.62433171,0.00000000
-24.62382771,0.00000000
-24.62332371,0.00000000
-24.62281971,0.00000000
-24.62231571,0.00000000
-24.62181171,-0.04675197
-24.62130771,-0.04675197
-24.62080371,0.00000000
-24.62029971,0.00000000
-24.61979571,0.04675197
-24.61929171,0.04675197
-24.61878771,-0.18700790
-24.61828371,0.14025590
-24.61777971,-0.09350394
-24.61727571,0.00000000
-24.61677171,0.04675197
-24.61626771,0.00000000
-24.61576371,-0.14025590
-24.61525971,0.04675197
-24.61475571,0.09350394
-24.61425171,-0.14025590
-24.61374771,0.14025590
-24.61324371,0.00000000
-24.61273971,0.00000000
-24.61223571,0.04675197
-24.61173171,-0.04675197
-24.61122771,0.04675197
-24.61072371,0.00000000
-24.61021971,-0.04675197
-24.60971571,-0.04675197
-24.60921171,0.09350394
-24.60870771,-0.09350394
-24.60820371,0.00000000
-24.60769971,0.04675197
-24.60719571,-0.09350394
-24.60669171,-0.04675197
-24.60618771,0.04675197
-24.60568371,0.00000000
-24.60517971,0.04675197
-24.60467571,-0.04675197
-24.60417171,0.04675197
-24.60366771,0.04675197
-24.60316371,0.00000000
-24.60265971,0.04675197
-24.60215571,0.04675197
-24.60165171,0.00000000
-24.60114771,-0.04675197
-24.60064371,0.09350394
-24.60013971,0.04675197
-24.59963571,0.04675197
-24.59913171,0.04675197
-24.59862771,0.04675197
-24.59812371,0.00000000
-24.59761971,0.09350394
-24.59711571,0.00000000
-24.59661171,0.04675197
-24.59610771,0.00000000
-24.59560371,0.04675197
-24.59509971,-0.09350394
-24.59459571,0.14025590
-24.59409171,-0.04675197
-24.59358771,0.04675197
-24.59308371,0.04675197
-24.59257971,0.00000000
-24.59207571,0.04675197
-24.59157171,0.04675197
-24.59106771,0.00000000
-24.59056371,0.00000000
-24.59005971,0.04675197
-24.58955571,0.14025590
-24.58905171,0.00000000
-24.58854771,0.09350394
-24.58804371,0.00000000
-24.58753971,0.09350394
-24.58703571,0.09350394
-24.58653171,0.04675197
-24.58602771,0.00000000
-24.58552371,0.14025590
-24.58501971,0.00000000
-24.58451571,0.14025590
-24.58401171,0.04675197
-24.58350771,0.00000000
-24.58300371,0.04675197
-24.58249971,0.09350394
-24.58199571,0.00000000
-24.58149171,0.09350394
-24.58098771,0.00000000
-24.58048371,0.04675197
-24.57997971,0.04675197
-24.57947571,0.09350394
-24.57897171,0.04675197
-24.57846771,0.00000000
-24.57796371,0.09350394
-24.57745971,-0.04675197
-24.57695571,0.14025590
-24.57645171,0.04675197
-24.57594771,0.04675197
-24.57544371,0.09350394
-24.57493971,0.09350394
-24.57443571,0.04675197
-24.57393171,0.04675197
-24.57342771,0.09350394
-24.57292371,0.00000000
-24.57241971,0.09350394
-24.57191571,0.09350394
-24.57141171,0.04675197
-24.57090771,0.09350394
-24.57040371,0.09350394
-24.56989971,0.04675197
-24.56939571,0.00000000
-24.56889171,0.14025590
-24.56838771,0.00000000
-24.56788371,0.04675197
-24.56737971,0.00000000
-24.56687571,0.09350394
-24.56637171,0.04675197
-24.56586771,0.14025590
-24.56536371,-0.04675197
-24.56485971,0.04675197
-24.56435571,0.04675197
-24.56385171,0.18700790
-24.56334771,-0.04675197
-24.56284371,0.14025590
-24.56233971,0.00000000
-24.56183571,0.14025590
-24.56133171,0.00000000
-24.56082771,0.14025590
-24.56032371,0.09350394
-24.55981971,0.00000000
-24.55931571,0.09350394
-24.55881171,0.14025590
-24.55830771,0.00000000
-24.55780371,0.09350394
-24.55729971,0.04675197
-24.55679571,0.04675197
-24.55629171,0.09350394
-24.55578771,0.00000000
-24.55528371,0.00000000
-24.55477971,0.14025590
-24.55427571,0.09350394
-24.55377171,0.00000000
-24.55326771,0.09350394
-24.55276371,0.00000000
-24.55225971,0.09350394
-24.55175571,0.09350394
-24.55125171,0.09350394
-24.55074771,0.00000000
-24.55024371,0.04675197
-24.54973971,0.09350394
-24.54923571,0.09350394
-24.54873171,0.00000000
-24.54822771,0.09350394
-24.54772371,0.09350394
-24.54721971,0.04675197
-24.54671571,0.00000000
-24.54621171,0.14025590
-24.54570771,0.04675197
-24.54520371,0.04675197
-24.54469971,0.04675197
-24.54419571,0.04675197
-24.54369171,0.09350394
-24.54318771,0.00000000
-24.54268371,0.00000000
-24.54217971,0.09350394
-24.54167571,0.04675197
-24.54117171,0.04675197
-24.54066771,0.09350394
-24.54016371,0.09350394
-24.53965971,0.00000000
-24.53915571,0.14025590
-24.53865171,-0.04675197
-24.53814771,0.04675197
-24.53764371,0.04675197
-24.53713971,-0.04675197
-24.53663571,0.14025590
-24.53613171,-0.04675197
-24.53562771,0.18700790
-24.53512371,-0.04675197
-24.53461971,0.00000000
-24.53411571,0.18700790
-24.53361171,0.00000000
-24.53310771,0.00000000
-24.53260371,0.04675197
-24.53209971,0.04675197
-24.53159571,0.09350394
-24.53109171,0.00000000
-24.53058771,0.00000000
-24.53008371,0.04675197
-24.52957971,0.04675197
-24.52907571,0.04675197
-24.52857171,0.14025590
-24.52806771,-0.09350394
-24.52756371,0.04675197
-24.52705971,0.09350394
-24.52655571,0.00000000
-24.52605171,0.00000000
-24.52554771,0.09350394
-24.52504371,0.00000000
-24.52453971,0.04675197
-24.52403571,0.04675197
-24.52353171,0.04675197
-24.52302771,0.00000000
-24.52252371,0.00000000
-24.52201971,0.09350394
-24.52151571,-0.14025590
-24.52101171,0.09350394
-24.52050771,0.00000000
-24.52000371,-0.04675197
-24.51949971,0.14025590
-24.51899571,0.00000000
-24.51849171,0.04675197
-24.51798771,0.04675197
-24.51748371,0.00000000
-24.51697971,0.00000000
-24.51647571,0.14025590
-24.51597171,-0.04675197
-24.51546771,-0.04675197
-24.51496371,0.04675197
-24.51445971,0.00000000
-24.51395571,0.00000000
-24.51345171,0.04675197
-24.51294771,0.00000000
-24.51244371,-0.04675197
-24.51193971,0.14025590
-24.51143571,0.00000000
-24.51093171,-0.09350394
-24.51042771,0.00000000
-24.50992371,0.00000000
-24.50941971,0.04675197
-24.50891571,0.00000000
-24.50841171,0.00000000
-24.50790771,0.04675197
-24.50740371,0.04675197
-24.50689971,0.04675197
-24.50639571,-0.09350394
-24.50589171,-0.04675197
-24.50538771,0.09350394
-24.50488371,-0.04675197
-24.50437971,0.04675197
-24.50387571,-0.04675197
-24.50337171,-0.04675197
-24.50286771,0.00000000
-24.50236371,0.00000000
-24.50185971,0.00000000
-24.50135571,-0.09350394
-24.50085171,0.04675197
-24.50034771,0.00000000
-24.49984371,-0.14025590
-24.49933971,0.04675197
-24.49883571,0.04675197
-24.49833171,-0.09350394
-24.49782771,-0.04675197
-24.49732371,0.04675197
-24.49681971,-0.09350394
-24.49631571,-0.04675197
-24.49581171,0.00000000
-24.49530771,-0.09350394
-24.49480371,0.00000000
-24.49429971,-0.04675197
-24.49379571,-0.04675197
-24.49329171,0.00000000
-24.49278771,0.00000000
-24.49228371,-0.09350394
-24.49177971,-0.04675197
-24.49127571,-0.04675197
-24.49077171,-0.09350394
-24.49026771,0.04675197
-24.48976371,-0.09350394
-24.48925971,0.00000000
-24.48875571,-0.09350394
-24.48825171,-0.04675197
-24.48774771,-0.14025590
-24.48724371,0.00000000
-24.48673971,-0.04675197
-24.48623571,-0.04675197
-24.48573171,-0.09350394
-24.48522771,-0.09350394
-24.48472371,-0.04675197
-24.48421971,0.00000000
-24.48371571,-0.14025590
-24.48321171,-0.04675197
-24.48270771,-0.04675197
-24.48220371,-0.18700790
-24.48169971,-0.09350394
-24.48119571,-0.09350394
